B	Spring 2017	ANTHB220001	Anthropology	ANTH	220	001	Method & Theory in Archaeology	1.00	F 1:10pm-3:30pm	DAL315	F	01:10pm-03:30pm			 	Barrier,Casey R	Class Nbr: 1310 IP;	Class Number: 1310|An examination of techniques and theories archaeologists use to transform archaeological data into statements about patterns of prehistoric cultural behavior, adaptation and culture change. Theory development, hypothesis formulation, gathering of archaeological data and their interpretation and evaluation are discussed and illustrated by examples. Theoretical debates current in anthropological archaeology are reviewed and the place of archaeology in the general field of anthropology is discussed. Prerequisite: ANTH 101 or permission of instructor.|Approach: Inquiry into the Past (IP);,  ; Haverford: Social Science (SO)|  Enrollment Limit: 25;  Enrollment Criteria:|Major/Minor/Concentration; Sophomore; Junior; Senior; Permission of Instructor;	http://www.brynmawr.edu/anthropology/	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ANTHB232001	Anthropology	ANTH	232	001	Human Diets Past and Present	1.00	TTH 2:25pm-3:45pm	TAYF	T|Th	02:25pm-03:45pm|02:25pm-03:45pm			 	VanSickle,Caroline	Class Nbr: 2084 CC;IP;	Class Number: 2084|This course will explore the complex nature of human experiences in satisfying needs for food and nourishment. The approach is biocultural, exploring both the biological basis of human food choices and the cultural context that influences food acquisition and choice. Material covered will primarily be from an evolutionary and cross-cultural perspective. Also included will be a discussion of popular culture in the U.S. and our current obsession with food, such as dietary fads.  Prerequisite: ANTH 101 or instructor permission.|Approach: Cross-Cultural Analysis (CC), Inquiry into the Past (IP);,  ; Haverford: Social Science (SO)|Enrollment Limit: 25; Anthropology Major and Minors; those with prerequisite;	http://www.brynmawr.edu/anthropology/	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ANTHB277001	Anthropology	ANTH	277	001	Biology and Gender	1.00	TTH 11:25am-12:45pm	TAYD	T|Th	11:25am-12:45pm|11:25am-12:45pm			 	VanSickle,Caroline	Class Nbr: 2087 CC;IP;	Class Number: 2087|This course will explore how ideas about sex and gender influence scientific understanding of human evolution. It examines how biological research has been influenced by social context and beliefs about evolution over time and the legacy of such interaction for research on biology and sex differences today. Topics will range from how Charles Darwin and his contemporaries were influenced by their social context, to current biological research and what the legacy of biases mean for how biological research on sex differences is done today. Focusing on the importance of who gets to do science, this course culminates with a study of social factors affecting and impeding gender diversity in biology and other STEM fields.  Prerequisite: At least sophomore standing.|Approach: Cross-Cultural Analysis (CC), Inquiry into the Past (IP);,  ; Haverford: Social Science (SO)|Enrollment Limit: 25;  Lottery criteria: Anthropology majors/minors,|Gender & Sexuality minors, seniors, juniors, sophomores.	http://www.brynmawr.edu/anthropology/	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ANTHB277001	Gender and Sexuality Studies	ANTH	277	001	Biology and Gender	1.00	TTH 11:25am-12:45pm	TAYD	T|Th	11:25am-12:45pm|11:25am-12:45pm			 	VanSickle,Caroline	Class Nbr: 2087 CC;IP;	Class Number: 2087|This course will explore how ideas about sex and gender influence scientific understanding of human evolution. It examines how biological research has been influenced by social context and beliefs about evolution over time and the legacy of such interaction for research on biology and sex differences today. Topics will range from how Charles Darwin and his contemporaries were influenced by their social context, to current biological research and what the legacy of biases mean for how biological research on sex differences is done today. Focusing on the importance of who gets to do science, this course culminates with a study of social factors affecting and impeding gender diversity in biology and other STEM fields.  Prerequisite: At least sophomore standing.|Approach: Cross-Cultural Analysis (CC), Inquiry into the Past (IP);,  ; Haverford: Social Science (SO)|Enrollment Limit: 25;  Lottery criteria: Anthropology majors/minors,|Gender & Sexuality minors, seniors, juniors, sophomores.	http://www.brynmawr.edu/femgen/	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ANTHB281001	Anthropology	ANTH	281	001	Language in Social Context	1.00	TTH 12:55pm-2:15pm	TAYD	T|Th	12:55pm-02:15pm|12:55pm-02:15pm			 	Weidman,Amanda	Class Nbr: 1403 CC;CI;	Class Number: 1403|Studies of language in society have moved from the idea that language reflects social position/identity to the idea that language plays an active role in shaping and negotiating social position, identity, and experience. This course will explore the implications of this shift by providing an introduction to the fields of sociolinguistics and linguistic anthropology. We will be particularly concerned with the ways in which language is implicated in the social construction of gender, race, class, and cultural/national identity. The course will develop students� skills in the ethnographic analysis of communication through several short ethnographic projects.  Prerequisite: ANTH B102, ANTH H103 or permission of instructor.|Approach: Cross-Cultural Analysis (CC), Critical Interpretation (CI);,  ; Haverford: Social Science (SO)|  Enrollment Limit: 25;  Enrollment Criteria:|Major/Minor/Concentration; Other; Permission of Instructor;	http://www.brynmawr.edu/anthropology/	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ANTHB281001	Linguistics	ANTH	281	001	Language in Social Context	1.00	TTH 12:55pm-2:15pm	TAYD	T|Th	12:55pm-02:15pm|12:55pm-02:15pm			 	Weidman,Amanda	Class Nbr: 1403 CC;CI;	Class Number: 1403|Studies of language in society have moved from the idea that language reflects social position/identity to the idea that language plays an active role in shaping and negotiating social position, identity, and experience. This course will explore the implications of this shift by providing an introduction to the fields of sociolinguistics and linguistic anthropology. We will be particularly concerned with the ways in which language is implicated in the social construction of gender, race, class, and cultural/national identity. The course will develop students� skills in the ethnographic analysis of communication through several short ethnographic projects.  Prerequisite: ANTH B102, ANTH H103 or permission of instructor.|Approach: Cross-Cultural Analysis (CC), Critical Interpretation (CI);,  ; Haverford: Social Science (SO)|  Enrollment Limit: 25;  Enrollment Criteria:|Major/Minor/Concentration; Other; Permission of Instructor;	http://www.brynmawr.edu/anthropology/	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ANTHB281001	Child and Family Studies	ANTH	281	001	Language in Social Context	1.00	TTH 12:55pm-2:15pm	TAYD	T|Th	12:55pm-02:15pm|12:55pm-02:15pm			 	Weidman,Amanda	Class Nbr: 1403 CC;CI;	Class Number: 1403|Studies of language in society have moved from the idea that language reflects social position/identity to the idea that language plays an active role in shaping and negotiating social position, identity, and experience. This course will explore the implications of this shift by providing an introduction to the fields of sociolinguistics and linguistic anthropology. We will be particularly concerned with the ways in which language is implicated in the social construction of gender, race, class, and cultural/national identity. The course will develop students� skills in the ethnographic analysis of communication through several short ethnographic projects.  Prerequisite: ANTH B102, ANTH H103 or permission of instructor.|Approach: Cross-Cultural Analysis (CC), Critical Interpretation (CI);,  ; Haverford: Social Science (SO)|  Enrollment Limit: 25;  Enrollment Criteria:|Major/Minor/Concentration; Other; Permission of Instructor;	http://www.brynmawr.edu/anthropology/	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ANTHB281001	Peace, Justice and Human Rights	ANTH	281	001	Language in Social Context	1.00	TTH 12:55pm-2:15pm	TAYD	T|Th	12:55pm-02:15pm|12:55pm-02:15pm			 	Weidman,Amanda	Class Nbr: 1403 CC;CI;	Class Number: 1403|Studies of language in society have moved from the idea that language reflects social position/identity to the idea that language plays an active role in shaping and negotiating social position, identity, and experience. This course will explore the implications of this shift by providing an introduction to the fields of sociolinguistics and linguistic anthropology. We will be particularly concerned with the ways in which language is implicated in the social construction of gender, race, class, and cultural/national identity. The course will develop students� skills in the ethnographic analysis of communication through several short ethnographic projects.  Prerequisite: ANTH B102, ANTH H103 or permission of instructor.|Approach: Cross-Cultural Analysis (CC), Critical Interpretation (CI);,  ; Haverford: Social Science (SO)|  Enrollment Limit: 25;  Enrollment Criteria:|Major/Minor/Concentration; Other; Permission of Instructor;	http://www.brynmawr.edu/peacestudies/	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ANTHB294001	Anthropology	ANTH	294	001	Culture, Power, and Politics	1.00	M 1:10pm-2:30pm, W 1:10pm-3:00pm	DAL10,TH111	M|W	01:10pm-02:30pm|01:10pm-03:00pm			 	Fioratta,Susanna	Class Nbr: 1005 CC;	Class Number: 1005|What do a country's national politics have to do with culture? Likewise,  how are politics hidden below the surface of our everyday social lives? This course explores questions like these through anthropological approaches. Drawing on both classic and contemporary ethnographic studies from the U.S. and around the world, we will examine how social and cultural frameworks help us understand politics in new ways. Topics will include states and political systems, nationalism and citizenship, gender, violence, rumor and conspiracy theory, and non-state forms of governance. Prerequisite: ANTH 102 or permission of the instructor.|Approach: Cross-Cultural Analysis (CC);,  ; Haverford: Social Science (SO)|  Enrollment Limit: 25;  Enrollment Criteria:|Major/Minor/Concentration; Permission of Instructor;	http://www.brynmawr.edu/anthropology/	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ANTHB294001	International Studies	ANTH	294	001	Culture, Power, and Politics	1.00	M 1:10pm-2:30pm, W 1:10pm-3:00pm	DAL10,TH111	M|W	01:10pm-02:30pm|01:10pm-03:00pm			 	Fioratta,Susanna	Class Nbr: 1005 CC;	Class Number: 1005|What do a country's national politics have to do with culture? Likewise,  how are politics hidden below the surface of our everyday social lives? This course explores questions like these through anthropological approaches. Drawing on both classic and contemporary ethnographic studies from the U.S. and around the world, we will examine how social and cultural frameworks help us understand politics in new ways. Topics will include states and political systems, nationalism and citizenship, gender, violence, rumor and conspiracy theory, and non-state forms of governance. Prerequisite: ANTH 102 or permission of the instructor.|Approach: Cross-Cultural Analysis (CC);,  ; Haverford: Social Science (SO)|  Enrollment Limit: 25;  Enrollment Criteria:|Major/Minor/Concentration; Permission of Instructor;	http://www.brynmawr.edu/anthropology/	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ANTHB328001	Anthropology	ANTH	328	001	Race and Human Variation	1.00	W 2:10pm-4:00pm	DAL6	W	02:10pm-04:00pm			 	VanSickle,Caroline	Class Nbr: 2088 SO	Class Number: 2088|In this seminar, students will examine the relationship between science and social policies that impact �race� historically and in the present day. The course will focus on the role that anthropology has played in the study of race and how anthropological work has been used and abused in socio-political arenas, both with and without the complicity of the scientists themselves. We will discuss the history of the study of evolution and how race concepts have affect its study, how the worlds of science, politics and society are interrelated and how their relationship has been used to undermine, and sometimes promote, different racial and ethnic groups.  Prerequisite: ANTH 101 or instructor permission. Haverford: Social Science (SO)|Enrollment Limit: 15; Lottery criteria: Priority to ANTH majors and|minors; then to those with prerequisite;	http://www.brynmawr.edu/anthropology/	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ANTHB399001	Anthropology	ANTH	399	001	Senior Conference	1.00	M 2:10pm-4:00pm, M 2:10pm-4:00pm, M 2:10pm-4:00pm	DAL10,DAL6,DAL1	M|M|M	02:10pm-04:00pm|02:10pm-04:00pm|02:10pm-04:00pm			 	Barrier,Casey R|Fioratta,Susanna	Class Nbr: 1120 SO	Class Number: 1120|Coding research notes, discussion of ongoing field work and research.  A senior�s thesis is the most significant writing experience in the seminar. Haverford: Social Science (SO)	http://www.brynmawr.edu/anthropology/	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ARABB004001	Arabic	ARAB	004	001	2nd Yr Mod Standard Arabic	1.00	TTH 11:25am-12:45pm, MWF 12:10pm-1:00pm	TH116,TH116	T|Th|M|W|F	11:25am-12:45pm|11:25am-12:45pm|12:10pm-01:00pm|12:10pm-01:00pm|12:10pm-01:00pm			 	Darwish,Manar	Class Nbr: 1048 NOAPPR;	Class Number: 1048|Combines intensive oral practice with writing and reading in the modern language. The course aims to increase students� expressive ability through the introduction of more advanced grammatical patterns and idiomatic expressions. Introduces students to authentic written texts and examples of Arabic expression through several media. Prerequisite:  ARAB B003 or placement.|Approach: Course does not meet an Approach;,  ;|  Enrollment Limit: 15;  Enrollment Criteria: Sophomore; Junior;|Permission of Instructor;	http://www.brynmawr.edu/catalog/2017-18/areas_of_study/arabic.html	 	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ARABB403001	Arabic	ARAB	403	001	Independent Study	1.00	 	 	 	 			 	Darwish,Manar	Class Nbr: 1304 	Class Number: 1304|	http://www.brynmawr.edu/catalog/2017-18/areas_of_study/arabic.html	 	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ARCHB104001	Classical and Near Eastern Archaeology	ARCH	104	001	Agriculture & Urban Revolution	1.00	MW 1:10pm-2:00pm	TH110	M|W	01:10pm-02:00pm|01:10pm-02:00pm			 	Magee,Peter	Class Nbr: 1497 CC;IP;	Class Number: 1497|This course examines the archaeology of the two most fundamental changes that have occurred in human society in the last 12,000 years, agriculture and urbanism, and we explore these in Egypt and the Near East as far as India. We also explore those societies that did not experience these changes.|Approach: Cross-Cultural Analysis (CC), Inquiry into the Past (IP);,  ; Haverford: Humanities (HU)|Enrollment Limit: 60;  Friday is a TA section and students will|choose between here also be time slots of 12-1, and 2-3 for these sections.	http://www.brynmawr.edu/archaeology	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ARCHB104001	Growth and Structure of Cities	ARCH	104	001	Agriculture & Urban Revolution	1.00	MW 1:10pm-2:00pm	TH110	M|W	01:10pm-02:00pm|01:10pm-02:00pm			 	Magee,Peter	Class Nbr: 1497 CC;IP;	Class Number: 1497|This course examines the archaeology of the two most fundamental changes that have occurred in human society in the last 12,000 years, agriculture and urbanism, and we explore these in Egypt and the Near East as far as India. We also explore those societies that did not experience these changes.|Approach: Cross-Cultural Analysis (CC), Inquiry into the Past (IP);,  ; Haverford: Humanities (HU)|Enrollment Limit: 60;  Friday is a TA section and students will|choose between here also be time slots of 12-1, and 2-3 for these sections.	http://www.brynmawr.edu/archaeology	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ARCHB104001	Environmental Studies	ARCH	104	001	Agriculture & Urban Revolution	1.00	MW 1:10pm-2:00pm	TH110	M|W	01:10pm-02:00pm|01:10pm-02:00pm			 	Magee,Peter	Class Nbr: 1497 CC;IP;	Class Number: 1497|This course examines the archaeology of the two most fundamental changes that have occurred in human society in the last 12,000 years, agriculture and urbanism, and we explore these in Egypt and the Near East as far as India. We also explore those societies that did not experience these changes.|Approach: Cross-Cultural Analysis (CC), Inquiry into the Past (IP);,  ; Haverford: Humanities (HU)|Enrollment Limit: 60;  Friday is a TA section and students will|choose between here also be time slots of 12-1, and 2-3 for these sections.	http://www.brynmawr.edu/archaeology	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ARCHB104001	Geoarchaeology	ARCH	104	001	Agriculture & Urban Revolution	1.00	MW 1:10pm-2:00pm	TH110	M|W	01:10pm-02:00pm|01:10pm-02:00pm			 	Magee,Peter	Class Nbr: 1497 CC;IP;	Class Number: 1497|This course examines the archaeology of the two most fundamental changes that have occurred in human society in the last 12,000 years, agriculture and urbanism, and we explore these in Egypt and the Near East as far as India. We also explore those societies that did not experience these changes.|Approach: Cross-Cultural Analysis (CC), Inquiry into the Past (IP);,  ; Haverford: Humanities (HU)|Enrollment Limit: 60;  Friday is a TA section and students will|choose between here also be time slots of 12-1, and 2-3 for these sections.	http://www.brynmawr.edu/archaeology	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ARCHB104001	Middle Eastern Studies	ARCH	104	001	Agriculture & Urban Revolution	1.00	MW 1:10pm-2:00pm	TH110	M|W	01:10pm-02:00pm|01:10pm-02:00pm			 	Magee,Peter	Class Nbr: 1497 CC;IP;	Class Number: 1497|This course examines the archaeology of the two most fundamental changes that have occurred in human society in the last 12,000 years, agriculture and urbanism, and we explore these in Egypt and the Near East as far as India. We also explore those societies that did not experience these changes.|Approach: Cross-Cultural Analysis (CC), Inquiry into the Past (IP);,  ; Haverford: Humanities (HU)|Enrollment Limit: 60;  Friday is a TA section and students will|choose between here also be time slots of 12-1, and 2-3 for these sections.	http://www.brynmawr.edu/mideast/	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ARCHB10400A	Classical and Near Eastern Archaeology	ARCH	104	00A	Agriculture & Urban Revolution	0.00	F 12:10pm-1:00pm	CARP15	F	12:10pm-01:00pm			 	Magee,Peter	Class Nbr: 1498 CC;IP;	Class Number: 1498|This course examines the archaeology of the two most fundamental changes that have occurred in human society in the last 12,000 years, agriculture and urbanism, and we explore these in Egypt and the Near East as far as India. We also explore those societies that did not experience these changes.|Approach: Cross-Cultural Analysis (CC), Inquiry into the Past (IP);,  ; Haverford: Humanities (HU)	http://www.brynmawr.edu/archaeology	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ARCHB10400A	Growth and Structure of Cities	ARCH	104	00A	Agriculture & Urban Revolution	0.00	F 12:10pm-1:00pm	CARP15	F	12:10pm-01:00pm			 	Magee,Peter	Class Nbr: 1498 CC;IP;	Class Number: 1498|This course examines the archaeology of the two most fundamental changes that have occurred in human society in the last 12,000 years, agriculture and urbanism, and we explore these in Egypt and the Near East as far as India. We also explore those societies that did not experience these changes.|Approach: Cross-Cultural Analysis (CC), Inquiry into the Past (IP);,  ; Haverford: Humanities (HU)	http://www.brynmawr.edu/archaeology	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ARCHB10400A	Environmental Studies	ARCH	104	00A	Agriculture & Urban Revolution	0.00	F 12:10pm-1:00pm	CARP15	F	12:10pm-01:00pm			 	Magee,Peter	Class Nbr: 1498 CC;IP;	Class Number: 1498|This course examines the archaeology of the two most fundamental changes that have occurred in human society in the last 12,000 years, agriculture and urbanism, and we explore these in Egypt and the Near East as far as India. We also explore those societies that did not experience these changes.|Approach: Cross-Cultural Analysis (CC), Inquiry into the Past (IP);,  ; Haverford: Humanities (HU)	http://www.brynmawr.edu/archaeology	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ARCHB10400A	Geoarchaeology	ARCH	104	00A	Agriculture & Urban Revolution	0.00	F 12:10pm-1:00pm	CARP15	F	12:10pm-01:00pm			 	Magee,Peter	Class Nbr: 1498 CC;IP;	Class Number: 1498|This course examines the archaeology of the two most fundamental changes that have occurred in human society in the last 12,000 years, agriculture and urbanism, and we explore these in Egypt and the Near East as far as India. We also explore those societies that did not experience these changes.|Approach: Cross-Cultural Analysis (CC), Inquiry into the Past (IP);,  ; Haverford: Humanities (HU)	http://www.brynmawr.edu/archaeology	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
B	Spring 2017	ARCHB10400A	Middle Eastern Studies	ARCH	104	00A	Agriculture & Urban Revolution	0.00	F 12:10pm-1:00pm	CARP15	F	12:10pm-01:00pm			 	Magee,Peter	Class Nbr: 1498 CC;IP;	Class Number: 1498|This course examines the archaeology of the two most fundamental changes that have occurred in human society in the last 12,000 years, agriculture and urbanism, and we explore these in Egypt and the Near East as far as India. We also explore those societies that did not experience these changes.|Approach: Cross-Cultural Analysis (CC), Inquiry into the Past (IP);,  ; Haverford: Humanities (HU)	http://www.brynmawr.edu/mideast/	Departmental Homepage	https://www.brynmawr.edu/registrar/undergraduates/classes-exams/bookstore-textbooks-list	Book Prices
